debut : 2020-06-06 10:36:50.374065
Evaluation data set is:[0]
Evaluation data set is:../CorpusAnnote3cat/groupsAll/group0
False positives:	المادة الحادية والسبعون: لم يفضل لأهل الشرف القديم من درجات الشرف إلا الاسم فقط، وكذلك لأرباب الشرف الجديد، ثم لملك فرانسا أن يعطي درجة الشرف الفرنساوي لأي إنسان شاء ولكن ليس له أن يخص من يعطيه ذلك برفع الفِرَد ونحوها عنه؛ فليس للشرف مزية غير التسمية.	116	122	فرانسا	LOC-Admin
False negatives:	المادة الحادية والسبعون: لم يفضل لأهل الشرف القديم من درجات الشرف إلا الاسم فقط، وكذلك لأرباب الشرف الجديد، ثم لملك فرانسا أن يعطي درجة الشرف الفرنساوي لأي إنسان شاء ولكن ليس له أن يخص من يعطيه ذلك برفع الفِرَد ونحوها عنه؛ فليس للشرف مزية غير التسمية.	111	122	لملك فرانسا	LOC-Admin
true positives:	ولما كان اليوم التالي قد تحدّد لافتتاح المعرض المصري عزمتُ على تمضية ما بقي من إجازتي لزيارة المعرض العام بالتفصيل، فإن أقسامه كلها قد كادت تبلغ التمام.	39	52	المعرض المصري	LOC-Build
False positives:	ولما كان اليوم التالي قد تحدّد لافتتاح المعرض المصري عزمتُ على تمضية ما بقي من إجازتي لزيارة المعرض العام بالتفصيل، فإن أقسامه كلها قد كادت تبلغ التمام.	93	105	المعرض العام	LOC-Build
False negatives:	ولما كان اليوم التالي قد تحدّد لافتتاح المعرض المصري عزمتُ على تمضية ما بقي من إجازتي لزيارة المعرض العام بالتفصيل، فإن أقسامه كلها قد كادت تبلغ التمام.	63	68	تمضية	LOC-Admin
true positives:	هذا هو وجه عنابة من الطرف الجزائري في تلك الفترة.	11	16	عنابة	LOC-Admin
true positives:	ومدة إقامتنا في مرسيليا بعد (الكرنتينة) شغلناها أيضًا بتعلم تقطيع الحروف، يعني تعلم تهجي اللغة الفرنساوية.	16	23	مرسيليا	LOC-Admin
False positives:	والأستورالية، (بضم الهمزة، وسكون السين، وضم التاء، وكسر اللام) والبولينيزية، (بضم الباء، وكسر اللام، والنون والزاي).	1	12	الأستورالية	LOC-Admin
true positives:	فوزعت على بعض الطلبة مسؤوليات الدعوة، فكان عليّ أن أقوم بالدعوات الخاصة بعمالة قسنطينة، وتكفل الطالب بن عبد الله بعمالة الجزائر.	79	86	قسنطينة	LOC-Admin
true positives:	وهن يذكرنني بموسم السياحة في مصر حين تهب أرواح الشتاء، وموسم السياحة في مصر شيء لا تعرفه يا سيد أحمد ولا يعرفه أحد من زوار قهوة الحلمية، هو موسم بديع تُجْلب فيه إلى مصر عرائس العالم القديم والجديد، ومن الفرض الواجب على كل غانية مُترفة أفاض الله عليها من نعمة المال والجمال أن تزور مصر في الشتاء التماسًا لبركات سيدي (أبي الهول) صاحب الأنف المجدوع!	29	32	مصر	LOC-Admin
true positives:	وكان يتصادف هذا مع حصار بيروت الذي خرجنا بمناسبته كنسوة عربيات ومن مختلف الجنسيات الاخرى في مظاهرة نسائية صاخبة نهتف بسقوط الاحتلال الاسرائيلي.	24	29	بيروت	LOC-Admin
False negatives:	وكان يتصادف هذا مع حصار بيروت الذي خرجنا بمناسبته كنسوة عربيات ومن مختلف الجنسيات الاخرى في مظاهرة نسائية صاخبة نهتف بسقوط الاحتلال الاسرائيلي.	112	116	نهتف	LOC-Admin
true positives:	ثم إنه يوجد في مدينة مرسيليا كثير من نصارى مصر والشام الذين خرجوا مع الفرنساوية حين خروجهم من مصر، وهم جميعًا يلبسون لبس الفرنسيس، وندر وجود أحد من الإسلام الذين خرجوا مع الفرنسيس؛ فإن منهم من مات، ومنهم من تنصر، والعياذ بالله، خصوصًا المماليك، الجورجية والجركسية، والنساء اللواتي أخذهن الفرنسيس صغار السن، وقد وجدت امرأة عجوزًا باقية على دينها.	15	28	مدينة مرسيليا	LOC-Admin
true positives:	أترك المقهى وأجري باتجاه ساحة السان جرمان..	25	41	ساحة السان جرمان	LOC-Admin
False positives:	وقد تكون تلك الجنة اللاتينية أشهر مهد من مهود الغواية الفطرية التي يقع فيها الشباب بوحي الطبيعة، قبل أن تصطبغ نفوسهم بلؤم الفجار وخبث الماجنين.	13	28	الجنة اللاتينية	LOC-Build
true positives:	وقد كنت قبل مبارحتي القاهرة بشهر واحد، توفَّرت على قراءة «ألف ليلة وليلة» و«قصة سيف بن ذي يزن» لعلي أتوصل إلى معرفة مؤلفي هذين الكتابين أو عصرهما أو البلاد التي صنفاهما فيها، وغير ذلك من المباحث التحقيقية الوافية، وقد ظفرتُ بالمراد، وربما نشرتُ خلاصة هذا البحث فيما بعد، فبقي في النفس أثر من هذه الخوارق، ولا زال الخاطر متشبِّثًا بما مر عليه من تلك الغرائب، فكان ذلك سببًا في حلم المستيقظ الذي لا يكاد يراه النائم، إلا إذا حضر پاريس، فقد صحَّت فيها الأحلام، وأضغاث الأحلام.	20	27	القاهرة	LOC-Admin
true positives:	إلى القاهرة والإسكندرية!	4	11	القاهرة	LOC-Admin
False positives:	إلى القاهرة والإسكندرية!	13	23	الإسكندرية	LOC-Admin
true positives:	والحاصل في فرنسا من الحليب مائة مليون فرنك، ومن اللحم أربعمائة مليون، ومن الحرث مائتا مليون، والحاصل في إنكلترة من الحليب أربعمائة مليون فرنك، ومن اللحم خمسمائة مليون، فيكون الحاصل من كل بقرة في إنكلترة من اللبن واللحم فقط أكثر من الحاصل من البقرة في فرنسا من اللبن واللحم والحرث معًا، هذا ما نقلته وفيه نظر	11	16	فرنسا	LOC-Admin
False negatives:	والحاصل في فرنسا من الحليب مائة مليون فرنك، ومن اللحم أربعمائة مليون، ومن الحرث مائتا مليون، والحاصل في إنكلترة من الحليب أربعمائة مليون فرنك، ومن اللحم خمسمائة مليون، فيكون الحاصل من كل بقرة في إنكلترة من اللبن واللحم فقط أكثر من الحاصل من البقرة في فرنسا من اللبن واللحم والحرث معًا، هذا ما نقلته وفيه نظر	104	111	إنكلترة	LOC-Admin
true positives:	وفي هذه الأثناء وصل إلى باريس حموده بن الساعي، رأيته في اجتماع للطلبة الوحدويين بمركز لودرو رولان.	24	29	باريس	LOC-Admin
False positives:	وفي هذه الأثناء وصل إلى باريس حموده بن الساعي، رأيته في اجتماع للطلبة الوحدويين بمركز لودرو رولان.	81	97	مركز لودرو رولان	LOC-Build
true positives:	وكانت باريس في جميع أدوار تاريخها السياسي مصدر النهضات القومية والدستورية، وكان عمال باريس عماد الحركات الثورية جميعها، وكان تأثيرهم يمتد فهيج لهياجهم ليون ومرسيليا وبوردو، من بين المدن والحواضر الفرنسية.	6	11	باريس	LOC-Admin
False positives:	وكانت باريس في جميع أدوار تاريخها السياسي مصدر النهضات القومية والدستورية، وكان عمال باريس عماد الحركات الثورية جميعها، وكان تأثيرهم يمتد فهيج لهياجهم ليون ومرسيليا وبوردو، من بين المدن والحواضر الفرنسية.	157	164	مرسيليا	LOC-Admin
true positives:	فأخذت ورقة وبدأت أحرر خطاباً مثيراً إلى سعادة سفير اليابان بباريس، أتوسل لحكومته أن تساند باسم التضامن الآسيوي المقدس أمام الدول الاستعمارية، ابن سعود في المعركة، وتؤيده.	51	58	اليابان	LOC-Admin
False positives:	فأخذت ورقة وبدأت أحرر خطاباً مثيراً إلى سعادة سفير اليابان بباريس، أتوسل لحكومته أن تساند باسم التضامن الآسيوي المقدس أمام الدول الاستعمارية، ابن سعود في المعركة، وتؤيده.	60	65	باريس	LOC-Admin
False negatives:	فأخذت ورقة وبدأت أحرر خطاباً مثيراً إلى سعادة سفير اليابان بباريس، أتوسل لحكومته أن تساند باسم التضامن الآسيوي المقدس أمام الدول الاستعمارية، ابن سعود في المعركة، وتؤيده.	59	65	بباريس	LOC-Admin
False positives:	ها هو ذا يوم امتحان الدخول لمعهد الدراسات الشرقية قد أتى.	27	49	لمعهد الدراسات الشرقية	LOC-Build
False negatives:	ها هو ذا يوم امتحان الدخول لمعهد الدراسات الشرقية قد أتى.	27	41	لمعهد الدراسات	LOC-Build
true positives:	ثم كان مساء الأحد الماضي حيث يجرى سباق السباحة في السين، وخرجت باريس برجالها ونسائها وشبابها وكهولها تحيي عظمة البساطة والخفة والسذاجة والرشاقة في أجسام السابحين، وخرجت أنا أيضًا هذه المرة بعد أن وضعت الكتب والمذكرات في الصوان وأغلقته أغلاقًا محكمًا ووضعت المفتاح تحت البساط لئلا يهجم عليّ كتاب فلسفة مثلًا فيحول بيني وبين الخروج!	63	68	باريس	LOC-Admin
False positives:	ثم كان مساء الأحد الماضي حيث يجرى سباق السباحة في السين، وخرجت باريس برجالها ونسائها وشبابها وكهولها تحيي عظمة البساطة والخفة والسذاجة والرشاقة في أجسام السابحين، وخرجت أنا أيضًا هذه المرة بعد أن وضعت الكتب والمذكرات في الصوان وأغلقته أغلاقًا محكمًا ووضعت المفتاح تحت البساط لئلا يهجم عليّ كتاب فلسفة مثلًا فيحول بيني وبين الخروج!	50	55	السين	LOC-Natur
False positives:	ولا ريب أنني كنت في نظرهن، ببزّتي الخارجة عن الذوق المألوف بلونها المشرق، أحد نزلاء الأرجنتين أو البرازيل، أعني النزيل المشحون بالدولارات، فكانت دعواتهن تقرع أذني كلما خرجت من الفندق أو عدت إليه.	84	93	الأرجنتين	LOC-Admin
False negatives:	ولا ريب أنني كنت في نظرهن، ببزّتي الخارجة عن الذوق المألوف بلونها المشرق، أحد نزلاء الأرجنتين أو البرازيل، أعني النزيل المشحون بالدولارات، فكانت دعواتهن تقرع أذني كلما خرجت من الفندق أو عدت إليه.	145	152	دعواتهن	LOC-Admin
False positives:	وأغرب ما يمر بخاطري في هذه اللحظة حديث الشيخ يوسف الدجوي حين كان يقول في دروسه بالأزهر إنه لا يشرب إلا الماء، ويعلق على ذلك بقوله: والماء مع هذا شراب الحمير!	80	86	الأزهر	LOC-Build
true positives:	ومع هذا لم يتحدث عن الحي اللاتيني بما كنت أنتظر من رجل قضى شبابه في حي السوربون، وإن كان هذا لا يمنع أن الجمهور صفق له أكثر من عشرين مرة.	68	79	حي السوربون	LOC-Admin
False negatives:	ومع هذا لم يتحدث عن الحي اللاتيني بما كنت أنتظر من رجل قضى شبابه في حي السوربون، وإن كان هذا لا يمنع أن الجمهور صفق له أكثر من عشرين مرة.	20	33	الحي اللاتيني	LOC-Admin
False positives:	كانت والدتي لا تخفى عليها خافية في صدري، فعندما خرج والدي لفسحة الليل مع أصدقائه، من باب قسنطينة إلى جسر وادي الناقوس طبقا لعرف التبسيين في فصل الصيف، أشارت عليّ بالخروج حتى لا تتركني في حرج الخروج كمن يؤثر لقاء الأصدقاء فيتخلص من الأسرة.	85	96	باب قسنطينة	LOC-Path
False negatives:	كانت والدتي لا تخفى عليها خافية في صدري، فعندما خرج والدي لفسحة الليل مع أصدقائه، من باب قسنطينة إلى جسر وادي الناقوس طبقا لعرف التبسيين في فصل الصيف، أشارت عليّ بالخروج حتى لا تتركني في حرج الخروج كمن يؤثر لقاء الأصدقاء فيتخلص من الأسرة.	85	96	باب قسنطينة	LOC-Admin
true positives:	وأرض هذه المدينة مفلحة دسمة مثمرة، فكيف لا وما من بيت من البيوت الوافرة إلا وبه بستان عظيم الأشجار والخضراوات وغيرها؟ وأغلب النباتات الغريبة يوجد بهذه البلدة، فإنهم يعينون بتطبيع ١٤ النباتات كالحيوانات الغريبة ببلادهم، ومثلاً شجر النخل لا يخرج إلا في الأقاليم الحارة، ومع ذلك صنع الفرنساوية كل الحيل، حتى زرعوا منه شيئًا، وإن كان لا يثمر، إلا أنه ينفعهم في الجوع إليه عند قراءتهم في علم النباتات، وقد اشتهر عندنا أن النخل لا يوجد إلا ببلاد الإسلام، ويرد عليه أنه عند كشف بلاد أمريكة وجدوا بها نخلاً غير منقول، كما هو الظاهر من بلادنا، فانظر هذا مع قول الفاضل القزويني في كتابه عجائب المخلوقات، وغرائب الموجودات ما نصه، نخل شجرة مباركة عجيبة، من عجائبها أنها لا تنبت إلا في بلاد الإسلام انتهى.	471	482	بلاد أمريكة	LOC-Admin
False positives:	وأرض هذه المدينة مفلحة دسمة مثمرة، فكيف لا وما من بيت من البيوت الوافرة إلا وبه بستان عظيم الأشجار والخضراوات وغيرها؟ وأغلب النباتات الغريبة يوجد بهذه البلدة، فإنهم يعينون بتطبيع ١٤ النباتات كالحيوانات الغريبة ببلادهم، ومثلاً شجر النخل لا يخرج إلا في الأقاليم الحارة، ومع ذلك صنع الفرنساوية كل الحيل، حتى زرعوا منه شيئًا، وإن كان لا يثمر، إلا أنه ينفعهم في الجوع إليه عند قراءتهم في علم النباتات، وقد اشتهر عندنا أن النخل لا يوجد إلا ببلاد الإسلام، ويرد عليه أنه عند كشف بلاد أمريكة وجدوا بها نخلاً غير منقول، كما هو الظاهر من بلادنا، فانظر هذا مع قول الفاضل القزويني في كتابه عجائب المخلوقات، وغرائب الموجودات ما نصه، نخل شجرة مباركة عجيبة، من عجائبها أنها لا تنبت إلا في بلاد الإسلام انتهى.	435	447	بلاد الإسلام	LOC-Admin
False positives:	ومن العوائد التي لا بأس بها أن قصر ملك فرنسا وقصور أقاربه تنفتح حين خروج السلطان وأقاربه كل سنة إلى الإقامة في الخلاء مدة أشهر، فيدخل سائر الناس للفرجة على بيت الملك وأقاربه، فيرون أثاث البيت وسائر الأشياء الغريبة، ولكن لا يدخل أحد إلا بورقة مطبوعة مكتوب فيها الإذن بدخول شخص أو شخصين أو أكثر، وهذه الورقة توجد عند كثير من الناس، فإذا طلبها الإنسان ممن يعرفه أعطاها له، فترى في البيت ازدحامًا عظيمًا للفرجة على جميع ما في حريم الملك وأقاربه، وقد دخلت ذلك عدة مرات فرأيته من الأمور العجيبة التي ينبغي التفرج عليها، وفيه كثير من الصور التي لا تمتاز عن الناس إلا بعدم النطق، وفيه مصور كثير من ملوك فرنسا وغيرهم، وكل أقارب السلطنة وكل الأشياء الغريبة، وأغلب الأشياء الموجودة في حريم السلطنة مستحسنة من جملة جودة صناعتها لا نفاستها بالمادة؛ مثلاً سائر الفراش كالكراسي والأسرِّة حتى كراسي المملكة مشغولة شغلاً عظيمًا بالقصب المخيش، ومطلية الذهب إلا أنه لا يوجد بها كثير من الأحجار الكريمة كما يوجد ببلادنا ببيوت الأمراء الكبار بكثرة، فمبنى أمور الفرنساوية في جميع أمورهم على التجمل لا على الزينة وإظهار الغنى والتفاخر.	595	600	فرنسا	LOC-Admin
False negatives:	ومن العوائد التي لا بأس بها أن قصر ملك فرنسا وقصور أقاربه تنفتح حين خروج السلطان وأقاربه كل سنة إلى الإقامة في الخلاء مدة أشهر، فيدخل سائر الناس للفرجة على بيت الملك وأقاربه، فيرون أثاث البيت وسائر الأشياء الغريبة، ولكن لا يدخل أحد إلا بورقة مطبوعة مكتوب فيها الإذن بدخول شخص أو شخصين أو أكثر، وهذه الورقة توجد عند كثير من الناس، فإذا طلبها الإنسان ممن يعرفه أعطاها له، فترى في البيت ازدحامًا عظيمًا للفرجة على جميع ما في حريم الملك وأقاربه، وقد دخلت ذلك عدة مرات فرأيته من الأمور العجيبة التي ينبغي التفرج عليها، وفيه كثير من الصور التي لا تمتاز عن الناس إلا بعدم النطق، وفيه مصور كثير من ملوك فرنسا وغيرهم، وكل أقارب السلطنة وكل الأشياء الغريبة، وأغلب الأشياء الموجودة في حريم السلطنة مستحسنة من جملة جودة صناعتها لا نفاستها بالمادة؛ مثلاً سائر الفراش كالكراسي والأسرِّة حتى كراسي المملكة مشغولة شغلاً عظيمًا بالقصب المخيش، ومطلية الذهب إلا أنه لا يوجد بها كثير من الأحجار الكريمة كما يوجد ببلادنا ببيوت الأمراء الكبار بكثرة، فمبنى أمور الفرنساوية في جميع أمورهم على التجمل لا على الزينة وإظهار الغنى والتفاخر.	31	44	قصر ملك فرنسا	LOC-Build
true positives:	ونهر السين يشق باريس نحو فرسخين، وعرضه فيه مختلف؛ فعند القنطرة المتقدمة يكون من الطول مائة وستة وستين مترًا.	15	20	باريس	LOC-Admin
False positives:	ونهر السين يشق باريس نحو فرسخين، وعرضه فيه مختلف؛ فعند القنطرة المتقدمة يكون من الطول مائة وستة وستين مترًا.	1	10	نهر السين	LOC-Natur
False negatives:	ونهر السين يشق باريس نحو فرسخين، وعرضه فيه مختلف؛ فعند القنطرة المتقدمة يكون من الطول مائة وستة وستين مترًا.	5	10	السين	LOC-Natur
False positives:	ثم رويداً رويداً ينتهي مجال النبات وتنتهي الغابة الكثيفة، من شجر الزين إلى شجيرات من الصنوبر، قليلة ضئيلة موزعة هنا وهناك؛ ومنذ قرية العين الصافية يتغير المنظر تماماً، ويترك الكوخ مكانه إلى بيت الشعر، وتنتهي الحياة المستقرة العمرانية التعيسة تعقبها حياة الأجداد الرحل.	128	146	قرية العين الصافية	LOC-Admin
False negatives:	ثم رويداً رويداً ينتهي مجال النبات وتنتهي الغابة الكثيفة، من شجر الزين إلى شجيرات من الصنوبر، قليلة ضئيلة موزعة هنا وهناك؛ ومنذ قرية العين الصافية يتغير المنظر تماماً، ويترك الكوخ مكانه إلى بيت الشعر، وتنتهي الحياة المستقرة العمرانية التعيسة تعقبها حياة الأجداد الرحل.	190	199	بيت الشعر	LOC-Build
False positives:	ومن العجيب أن مجلس المشورة بلندرة قد أصدر أمرًا مبرمًا بعدم أذى الحيوان غير الناطق، وبتأديب من يرتكب ذلك أو تغريمه، وقد بلغ عدد الذين آذوا الحيوانات في العام الماضي ٤٦٤ شخصًا، وبلغت غرامتهم نحو ٥٧٤ ليرة، وأرسل منهم عشرة نفر إلى دار التأديب؛ إذ لم تقبل منهم غرامة.	28	33	لندرة	LOC-Admin
False negatives:	ومن العجيب أن مجلس المشورة بلندرة قد أصدر أمرًا مبرمًا بعدم أذى الحيوان غير الناطق، وبتأديب من يرتكب ذلك أو تغريمه، وقد بلغ عدد الذين آذوا الحيوانات في العام الماضي ٤٦٤ شخصًا، وبلغت غرامتهم نحو ٥٧٤ ليرة، وأرسل منهم عشرة نفر إلى دار التأديب؛ إذ لم تقبل منهم غرامة.	165	168	٤٦٤	LOC-Admin
true positives:	كانت جريدة قسنطينة تصل إلى تبسة كل يوم في الساعة الحادية عشرة، فيطلع فيها التبسيون على الأنباء اليومية، فطالعتها كعادتي ذلك اليوم وأنا على سطح أحد مقاهي الميدان الرئيسي، وإذا بنبأ صغير يقع تحت نظري، مفاده أن السيد هيريو رئيس الحكومة الفرنسية إذ ذاك، ذهب للاستجمام بمحطة سان سبستيان على الحدود الإسبانية، هذا كل ما في ثلاثة أو أربعة السطور.	27	31	تبسة	LOC-Admin
False positives:	كانت جريدة قسنطينة تصل إلى تبسة كل يوم في الساعة الحادية عشرة، فيطلع فيها التبسيون على الأنباء اليومية، فطالعتها كعادتي ذلك اليوم وأنا على سطح أحد مقاهي الميدان الرئيسي، وإذا بنبأ صغير يقع تحت نظري، مفاده أن السيد هيريو رئيس الحكومة الفرنسية إذ ذاك، ذهب للاستجمام بمحطة سان سبستيان على الحدود الإسبانية، هذا كل ما في ثلاثة أو أربعة السطور.	153	168	الميدان الرئيسي	LOC-Build
False positives:	أما الجنة اللاتينية فبستان أنيق طالما رنت فيه القبل الأثيمة، وتمت فيه مواعيد اللهو والمجون.	4	19	الجنة اللاتينية	LOC-Build
true positives:	حتى رجال السوربون، فمن النادر أن يتكلموا عن ملوكهم بعبارات الاحترام، والغالب عليهم أن يخوضوا في أحاديث ملوكهم خوضًا أثيمًا.	9	17	السوربون	LOC-Build
true positives:	وظللنا نسير تحت وابل المطر المنهمر حتى مقر اليونسكو حيث اعتصمت النسوة وهن يهتفن ويطالبن السلطات الفرنسية والدولية بان تتدخل لوقف نزيف الدم، والغارات الوحشية التي كانت موضوع الساعة في التلفزيون الفرنسي والصحافة ومختلف وسائل الإعلام.	39	51	مقر اليونسكو	LOC-Build
False positives:	الاهــداء...	22	27		LOC-Admin
true positives:	وأنشأن الجمعيات العلمية والأدبية والأندية الاجتماعية، وألَّفن الأحزاب السياسية للمطالبة بحقوقهن، وتعاطين كثيرًا من الصنائع الحقيرة، أو المتعبة، فمنهن غارسات في الحقول ومنظفات في الشوارع — حتى سوق المركبات فقد شاهدنا واحدة منهن تسوق مركبة بالأجرة في شوارع باريس فأدهشنا ذلك، فأخبرنا صديق كان معنا أن في باريس ١٢ سائقة مثل هذه — والسبب في نزول المرأة هذه المنزلة عندهم أن الفتاة الفرنساوية تنشأ في منزل والديها كما ينشأ الغلام، ويُطلب منها أن تتكسب بالشغل كما يتكسب هو.	255	260	باريس	LOC-Admin
False negatives:	وأنشأن الجمعيات العلمية والأدبية والأندية الاجتماعية، وألَّفن الأحزاب السياسية للمطالبة بحقوقهن، وتعاطين كثيرًا من الصنائع الحقيرة، أو المتعبة، فمنهن غارسات في الحقول ومنظفات في الشوارع — حتى سوق المركبات فقد شاهدنا واحدة منهن تسوق مركبة بالأجرة في شوارع باريس فأدهشنا ذلك، فأخبرنا صديق كان معنا أن في باريس ١٢ سائقة مثل هذه — والسبب في نزول المرأة هذه المنزلة عندهم أن الفتاة الفرنساوية تنشأ في منزل والديها كما ينشأ الغلام، ويُطلب منها أن تتكسب بالشغل كما يتكسب هو.	192	204	سوق المركبات	LOC-Path
true positives:	أما عهد الربيع والصيف فهو عهد الحب والشباب في لكسمبور، فما شئت من حسن منثور، وغزل رقيق، ودعابة يتبادلها المتحابون المتعاشقون، وعطف تتجاذبه القلوب التي هيأتها الطبيعة لكسر أغلال الوجد المكبوت.	46	53	لكسمبور	LOC-Build
true positives:	وقد زاد الصديق كرمه ولطفه، فإنه استحضر نوعًا من السمك المملح ليس في مصر أحد لا يعرفه بل يكاد المصري لا يُعرف إلَّا به.	68	71	مصر	LOC-Admin
False positives:	كنا نعيش في شقة مدام بيري حياتنا اليومية كما هي، دون تعقيدها بتوقعات المستقبل في العالم، مقتنعين بالأحلام التي تستقطبها الطائف في نفوسنا، وكان ذلك الأفق يكفينا.	12	25	شقة مدام بيري	LOC-Adress
False negatives:	كنا نعيش في شقة مدام بيري حياتنا اليومية كما هي، دون تعقيدها بتوقعات المستقبل في العالم، مقتنعين بالأحلام التي تستقطبها الطائف في نفوسنا، وكان ذلك الأفق يكفينا.	12	20	شقة مدام	LOC-Admin
true positives:	رفعت ستائر الحديد من أبواب المخازن الكبرى، وفرشت الشوارع بما فيها من غال ثمين في دقائق وجيزة.	27	41	المخازن الكبرى	LOC-Build
true positives:	وكانت سوريا مع لبنان، ممثَّلة في شخص فريد زين الدين وبعض مواطنيه من يقرضون الشعر.	6	11	سوريا	LOC-Admin
true positives:	فتحدثنا عن أشياء كثيرة تخص تلك المرحلة التي أصبح فيها الشعب يتخذ من كل حجر وسيلة لبناء مدارسه ومساجده وأنديته، ويتخذ من كل حطب عصياً في وجه الاستعمار، لم تفقد مدينة تبسة تلك الحساسية السياسية التي اكتسبتها منذ بداية القرن مع عباس بن حمانة، فكانت هي الأخرى تذكر اسم هتلر لا كما يذكر في العالم، هنا كمنقذ وهناك كالمسيح الدجال، فكان اسمه على الألسنة مقروناً بأحداث مقاطعة السارجيث التي ستعيد عاصمتها اسمها الجرماني ساربروکن بعد أن سماها الفرنسيون سر لويس بعد الحرب العالمية الأولى.	159	169	مدينة تبسة	LOC-Admin
False positives:	فتحدثنا عن أشياء كثيرة تخص تلك المرحلة التي أصبح فيها الشعب يتخذ من كل حجر وسيلة لبناء مدارسه ومساجده وأنديته، ويتخذ من كل حطب عصياً في وجه الاستعمار، لم تفقد مدينة تبسة تلك الحساسية السياسية التي اكتسبتها منذ بداية القرن مع عباس بن حمانة، فكانت هي الأخرى تذكر اسم هتلر لا كما يذكر في العالم، هنا كمنقذ وهناك كالمسيح الدجال، فكان اسمه على الألسنة مقروناً بأحداث مقاطعة السارجيث التي ستعيد عاصمتها اسمها الجرماني ساربروکن بعد أن سماها الفرنسيون سر لويس بعد الحرب العالمية الأولى.	362	377	مقاطعة السارجيث	LOC-Admin
False positives:	باريس هذه التي فتنت من فتنت، وأضلّت من أضلّت، وهدت من هدت، مدينة لشعب عظيم هو شعب العمال، وكلمة عامل التي تبدو متواضعة صغيرة هي السر كل السر في مجد باريس.	148	153	باريس	LOC-Admin
False negatives:	باريس هذه التي فتنت من فتنت، وأضلّت من أضلّت، وهدت من هدت، مدينة لشعب عظيم هو شعب العمال، وكلمة عامل التي تبدو متواضعة صغيرة هي السر كل السر في مجد باريس.	144	153	مجد باريس	LOC-Admin
False positives:	يفد الناس على باريس من جميع أقطار العالم فيعجبون لما فيها من القصور الشواهق، والميادين الفِيح، والبروج الشوامخ.	59	64	ن الق	LOC-Admin
False negatives:	يفد الناس على باريس من جميع أقطار العالم فيعجبون لما فيها من القصور الشواهق، والميادين الفِيح، والبروج الشوامخ.	14	19	باريس	LOC-Admin
true positives:	ومن طبع الخاصة منهم أن يتجنبوا معاشرة العامة ما أمكن؛ ولذلك سببان أحدهما وهو المشهور عند الناس عظم الفرق الحاصل بين الفريقين في الأطوار والأخلاق، فإن العامة في هذه البلاد ليس لهم حظ من الكياسة كما عرفت مما مر بك، ولا تكاد خلائقهم وعاداتهم ترضي أحدًا من البشر ممن كان ذا ذوق سليم وطبع مستقيم، فالأوباشية ظاهرة عليهم في كلامهم وحركاتهم وتخيرهم للألوان وفي تصرفهم وغنائهم وضحكهم، ومعلوم أنه من يكون قد قرأ ودرى يستنكف من مخالطة أمثال هؤلاء، والسبب الثاني وهو ما خطر لي أن أصل علية الناس هنا من أجيال مختلفة، فإن الذين فتحوا هذه الجزيرة كانوا من فرنسا وشمالي أوروبا، ومعلوم أن هؤلاء الفاتحين هم الذين استولوا على أرض الجزيرة وعلى المراتب والألقاب الشريفة، وأن الإنكليز القُحَّ بقوا بينهم مُسَوَّدين مرءوسين، فبقي هذا الفرق في أعقابهم	542	547	فرنسا	LOC-Admin
true positives:	قلت وإلى الآن هم يحبون هذا الشواء غير ناضج، وربما قطر دمه في الصحفة، ويستطيبونه على سائر ألوان الطعام، ولكن من رأى أهل جبل لبنان يقطعون الهبر من الضأن ويأكلونه نيئًا كف عن لوم الإنكليز.	119	128	جبل لبنان	LOC-Natur
False positives:	ومن وراء هذا البرج قصر الماء، وعلى يمينه سراي الصنائع الكيماوية، وعلى يساره سراي الميكانيكا، وخلفه سراي الكهرباء، وعلى يمينها ويسارها سرادقات وجواسق عرضت فيها الأمم الأجنبية «القزانات» والمراجل وكل ما يتعلق بالوقود.	19	28	قصر الماء	LOC-Build
False negatives:	ومن وراء هذا البرج قصر الماء، وعلى يمينه سراي الصنائع الكيماوية، وعلى يساره سراي الميكانيكا، وخلفه سراي الكهرباء، وعلى يمينها ويسارها سرادقات وجواسق عرضت فيها الأمم الأجنبية «القزانات» والمراجل وكل ما يتعلق بالوقود.	41	63	سراي الصنائع الكيماوية	LOC-Path
False positives:	وفي فرنسا جمعيات علمية (أكاديميات) عديدة لكل فرع من فروع العلم، أهمها الأكاديمية العلمية أو أكاديمية العلوم، وأكاديمية العلوم والنقوش، وأكاديمية الفنون الجميلة، وأكاديمية العلوم الأدبية والسياسية، وأكاديمية الطب وغيرها.	70	88	الأكاديمية العلمية	LOC-Build
False negatives:	وفي فرنسا جمعيات علمية (أكاديميات) عديدة لكل فرع من فروع العلم، أهمها الأكاديمية العلمية أو أكاديمية العلوم، وأكاديمية العلوم والنقوش، وأكاديمية الفنون الجميلة، وأكاديمية العلوم الأدبية والسياسية، وأكاديمية الطب وغيرها.	4	9	فرنسا	LOC-Admin
False positives:	سألت نفسي هلي يمكن ان اتعود على نمط الحياة في بلد كبير كفرنسا..	56	61	فرنسا	LOC-Admin
False negatives:	سألت نفسي هلي يمكن ان اتعود على نمط الحياة في بلد كبير كفرنسا..	55	61	كفرنسا	LOC-Admin
